id,date,sd,quantile,sign,trade,perd,chg,name,closing_price
770,2016/7/29,0.0172861,0.0147644,1,1,1,0,marketing_bull_svr,0
771,2016/8/31,0.0273805,0.016129,1,1,1,0,marketing_bull_svr,0
772,2016/9/30,0.0308089,0.0175621,1,1,1,0,marketing_bull_svr,0
773,2016/10/31,0.024769,0.0186834,1,1,1,0,marketing_bull_svr,0
774,2016/11/30,0.0195384,0.0190294,1,1,1,0,marketing_bull_svr,0
775,2016/12/30,-0.00283831,0.0185821,0,0,1,0,marketing_bull_svr,0
776,2017/1/31,-0.00725393,0.0180612,0,0,1,0,marketing_bull_svr,0
777,2017/2/28,-0.0169826,0.01724,0,0,1,0,marketing_bull_svr,0
778,2017/3/31,6.79E-05,0.0166944,0,0,0,-1,marketing_bull_svr,0
779,2017/4/28,0.0108522,0.0166627,0,0,0,0,marketing_bull_svr,0
780,2017/5/31,0.00951929,0.0175154,0,0,0,0,marketing_bull_svr,0
781,2017/6/30,0.00905313,0.0183988,0,0,0,0,marketing_bull_svr,0
782,2017/7/31,-0.00124208,0.018884,0,0,0,0,marketing_bull_svr,0
783,2017/8/31,0.00890132,0.0193137,0,0,0,0,marketing_bull_svr,0
784,2017/9/29,0.0139229,0.0200799,0,0,0,0,marketing_bull_svr,0
785,2017/10/31,0.0198222,0.0209484,0,0,0,0,marketing_bull_svr,0
786,2017/11/30,0.0232612,0.0220711,1,1,0,0,marketing_bull_svr,0
787,2017/12/29,0.0153793,0.0226176,0,0,1,1,marketing_bull_svr,0
788,2018/1/31,0.00131789,0.0231341,0,0,1,0,marketing_bull_svr,0
789,2018/2/28,0.00929519,0.0238492,0,0,1,0,marketing_bull_svr,0
790,2018/3/30,0.0113554,0.0236351,0,0,0,-1,marketing_bull_svr,0
791,2018/4/30,0.0264918,0.0247142,1,1,0,0,marketing_bull_svr,0
792,2018/5/31,-0.00828174,0.024488,0,0,1,1,marketing_bull_svr,0
793,2018/6/29,-0.0150335,0.0244675,0,0,1,0,marketing_bull_svr,0
794,2018/7/31,-0.0268975,0.0245276,0,0,1,0,marketing_bull_svr,0
795,2018/8/31,-0.0108096,0.0241437,0,0,0,-1,marketing_bull_svr,0
796,2018/9/28,-0.0167895,0.0223437,0,0,0,0,marketing_bull_svr,0
797,2018/10/31,-0.0169097,0.0184743,0,0,0,0,marketing_bull_svr,0
798,2018/11/30,-0.00514094,0.0168354,0,0,0,0,marketing_bull_svr,0
799,2018/12/31,-0.00279248,0.0154162,0,0,0,0,marketing_bull_svr,0
800,2019/1/31,0.0148062,0.0152921,0,0,0,0,marketing_bull_svr,0
801,2019/2/28,0.00457848,0.01413,0,0,0,0,marketing_bull_svr,0
802,2019/3/29,0.00427542,0.0126519,0,0,0,0,marketing_bull_svr,0
803,2019/4/30,-0.0187523,0.0111631,0,0,0,0,marketing_bull_svr,0
804,2019/5/31,-0.0272304,0.00997317,0,0,0,0,marketing_bull_svr,0
37,2019/6/28,-0.0252486,0.00971281,0,0,0,0,marketing_bull_svr,10730.8
38,2019/7/31,-0.028394,0.00954121,0,0,0,0,marketing_bull_svr,10823.8
39,2019/8/30,-0.0123653,0.00960416,0,0,0,0,marketing_bull_svr,10618
40,2019/9/30,-0.0116928,0.00928972,0,0,0,0,marketing_bull_svr,10829.7
41,2019/10/31,-0.00503674,0.00865171,0,0,0,0,marketing_bull_svr,11358.7
42,2019/11/29,-0.025498,0.00775809,0,0,0,0,marketing_bull_svr,11489.6
43,2019/12/31,-0.0303787,0.00682238,0,0,0,0,marketing_bull_svr,11997.1
44,2020/1/31,-0.0331789,0.0062842,0,0,0,0,marketing_bull_svr,11495.1
45,2020/2/28,-0.015196,0.00539061,0,0,0,0,marketing_bull_svr,11292.2
46,2020/3/31,0.0151163,0.00546356,1,1,0,0,marketing_bull_svr,9708.06
47,2020/4/30,0.0827341,0.0116013,1,1,1,1,marketing_bull_svr,10992.1
48,2020/5/29,0.0641304,0.0147732,1,1,1,0,marketing_bull_svr,10942.2
196,2020/6/30,-0.00773255,0.0138567,0,0,1,0,marketing_bull_svr,11621.2
212,2020/7/31,-0.0738541,0.013351,0,0,1,0,marketing_bull_svr,12664.8
228,2020/8/31,-0.0574362,0.0120092,0,0,1,0,marketing_bull_svr,12795.5
85,2019/6/28,-0.015189,0.00968951,0,0,1,0,marketing_bull_svr_M1721,0
86,2019/7/31,-0.0178389,0.00911722,0,0,0,-1,marketing_bull_svr_M1721,0
87,2019/8/30,-5.45E-06,0.00862976,0,0,0,0,marketing_bull_svr_M1721,0
88,2019/9/30,0.00263747,0.00811119,0,0,0,0,marketing_bull_svr_M1721,0
89,2019/10/31,0.00511015,0.00797567,0,0,0,0,marketing_bull_svr_M1721,0
90,2019/11/29,-0.0109716,0.00728347,0,0,0,0,marketing_bull_svr_M1721,0
91,2019/12/31,-0.0222555,0.00674684,0,0,0,0,marketing_bull_svr_M1721,0
92,2020/1/31,-0.025371,0.0061307,0,0,0,0,marketing_bull_svr_M1721,0
93,2020/2/28,-0.00838222,0.00606821,0,0,0,0,marketing_bull_svr_M1721,0
94,2020/3/31,-0.0377995,0.00534477,0,0,0,0,marketing_bull_svr_M1721,0
95,2020/4/30,0.0389518,0.00664003,1,1,0,0,marketing_bull_svr_M1721,0
96,2020/5/29,0.025714,0.00726173,1,1,1,1,marketing_bull_svr_M1721,0
200,2020/6/30,0.0378309,0.00865495,1,1,1,0,marketing_bull_svr_M1721,0
216,2020/7/31,-0.0327286,0.00821954,0,0,1,0,marketing_bull_svr_M1721,0
232,2020/8/31,-0.0247383,0.00775662,0,0,1,0,marketing_bull_svr_M1721,0
109,2019/6/28,-0.0551425,0.021421,0,0,1,0,marketing_bull_svr_M1722,0
110,2019/7/31,-0.062172,0.0209692,0,0,0,-1,marketing_bull_svr_M1722,0
111,2019/8/30,-0.0380612,0.0205203,0,0,0,0,marketing_bull_svr_M1722,0
112,2019/9/30,-0.0400476,0.019549,0,0,0,0,marketing_bull_svr_M1722,0
113,2019/10/31,-0.0327574,0.0185352,0,0,0,0,marketing_bull_svr_M1722,0
114,2019/11/29,-0.0666261,0.0170196,0,0,0,0,marketing_bull_svr_M1722,0
115,2019/12/31,-0.0725776,0.0165918,0,0,0,0,marketing_bull_svr_M1722,0
116,2020/1/31,-0.0690382,0.016213,0,0,0,0,marketing_bull_svr_M1722,0
117,2020/2/28,-0.030245,0.0166198,0,0,0,0,marketing_bull_svr_M1722,0
118,2020/3/31,0.0857688,0.0206428,1,1,0,0,marketing_bull_svr_M1722,0
119,2020/4/30,0.266235,0.0374414,1,1,1,1,marketing_bull_svr_M1722,0
120,2020/5/29,0.236514,0.0497939,1,1,1,0,marketing_bull_svr_M1722,0
202,2020/6/30,0.0416552,0.0512298,0,0,1,0,marketing_bull_svr_M1722,0
218,2020/7/31,-0.14093,0.0502014,0,0,1,0,marketing_bull_svr_M1722,0
234,2020/8/31,-0.125399,0.048825,0,0,1,0,marketing_bull_svr_M1722,0
133,2019/6/28,-0.0438139,0.0144712,0,0,1,0,marketing_bull_svr_M2325,0
134,2019/7/31,-0.0475925,0.0140698,0,0,0,-1,marketing_bull_svr_M2325,0
135,2019/8/30,-0.0259581,0.0140672,0,0,0,0,marketing_bull_svr_M2325,0
136,2019/9/30,-0.0253094,0.0135697,0,0,0,0,marketing_bull_svr_M2325,0
137,2019/10/31,-0.0215437,0.0127732,0,0,0,0,marketing_bull_svr_M2325,0
138,2019/11/29,-0.0380997,0.0118958,0,0,0,0,marketing_bull_svr_M2325,0
139,2019/12/31,-0.0438607,0.0107564,0,0,0,0,marketing_bull_svr_M2325,0
140,2020/1/31,-0.0429709,0.00997645,0,0,0,0,marketing_bull_svr_M2325,0
141,2020/2/28,-0.0222976,0.00931577,0,0,0,0,marketing_bull_svr_M2325,0
142,2020/3/31,0.0293352,0.0104775,1,1,0,0,marketing_bull_svr_M2325,0
143,2020/4/30,0.0816039,0.0152561,1,1,1,1,marketing_bull_svr_M2325,0
144,2020/5/29,0.0720328,0.0178443,1,1,1,0,marketing_bull_svr_M2325,0
204,2020/6/30,-0.00546176,0.01626,0,0,1,0,marketing_bull_svr_M2325,0
220,2020/7/31,-0.0457285,0.0147327,0,0,1,0,marketing_bull_svr_M2325,0
236,2020/8/31,-0.0247046,0.0135847,0,0,1,0,marketing_bull_svr_M2325,0
157,2019/6/28,-0.0371495,0.0253108,0,0,0,0,marketing_bull_svr_M2326,0
158,2019/7/31,-0.039207,0.0253132,0,0,0,0,marketing_bull_svr_M2326,0
159,2019/8/30,-0.0211976,0.0248961,0,0,0,0,marketing_bull_svr_M2326,0
160,2019/9/30,-0.0243203,0.023824,0,0,0,0,marketing_bull_svr_M2326,0
161,2019/10/31,-0.00569378,0.022215,0,0,0,0,marketing_bull_svr_M2326,0
162,2019/11/29,-0.0403033,0.0210573,0,0,0,0,marketing_bull_svr_M2326,0
163,2019/12/31,-0.0406764,0.0196744,0,0,0,0,marketing_bull_svr_M2326,0
164,2020/1/31,-0.0490336,0.0183691,0,0,0,0,marketing_bull_svr_M2326,0
165,2020/2/28,-0.0215601,0.0165338,0,0,0,0,marketing_bull_svr_M2326,0
166,2020/3/31,0.0579346,0.0173902,1,1,0,0,marketing_bull_svr_M2326,0
167,2020/4/30,0.112759,0.0223152,1,1,1,1,marketing_bull_svr_M2326,0
168,2020/5/29,0.0780084,0.0247556,1,1,1,0,marketing_bull_svr_M2326,0
206,2020/6/30,-0.0501564,0.0240178,0,0,1,0,marketing_bull_svr_M2326,0
222,2020/7/31,-0.0938614,0.0238394,0,0,1,0,marketing_bull_svr_M2326,0
238,2020/8/31,-0.0630117,0.0232958,0,0,1,0,marketing_bull_svr_M2326,0
181,2019/6/28,-0.0433229,0.0179777,0,0,1,0,marketing_bull_svr_M2327,0
182,2019/7/31,-0.0479961,0.0175926,0,0,0,-1,marketing_bull_svr_M2327,0
183,2019/8/30,-0.039835,0.0173937,0,0,0,0,marketing_bull_svr_M2327,0
184,2019/9/30,-0.0438881,0.0167541,0,0,0,0,marketing_bull_svr_M2327,0
185,2019/10/31,-0.0361857,0.0157847,0,0,0,0,marketing_bull_svr_M2327,0
186,2019/11/29,-0.055744,0.0145633,0,0,0,0,marketing_bull_svr_M2327,0
187,2019/12/31,-0.0553723,0.0133694,0,0,0,0,marketing_bull_svr_M2327,0
188,2020/1/31,-0.0537838,0.0124987,0,0,0,0,marketing_bull_svr_M2327,0
189,2020/2/28,-0.0257085,0.0119516,0,0,0,0,marketing_bull_svr_M2327,0
190,2020/3/31,0.0524302,0.0144926,1,1,0,0,marketing_bull_svr_M2327,0
191,2020/4/30,0.132034,0.02254,1,1,1,1,marketing_bull_svr_M2327,0
192,2020/5/29,0.112473,0.0278198,1,1,1,0,marketing_bull_svr_M2327,0
208,2020/6/30,-0.0262363,0.0264802,0,0,1,0,marketing_bull_svr_M2327,0
224,2020/7/31,-0.112976,0.0245813,0,0,1,0,marketing_bull_svr_M2327,0
240,2020/8/31,-0.110348,0.0225124,0,0,1,0,marketing_bull_svr_M2327,0
